,vw,o,c,h,l,n,prev_close,daily_return,abs_daily_return,pct_change,direction,Recovery,outlier_id,day type,day,Date
490,1.0172,1.01432,1.01892,1.02204,1.01277,175683.0,1.01433,0.0045251545355062895,0.0045251545355062895,0.45251545355062817,Up,slow recovery,53,outlier day,Wednesday,2015-11-18
491,1.0163,1.01892,1.01356,1.02017,1.01219,208702.0,1.01892,-0.0052604718721784155,0.0052604718721784155,0.5260471872178374,Down,slow recovery,53,post day,Thursday,2015-11-19
492,1.0156,1.01357,1.01775,1.01979,1.01222,175423.0,1.01356,0.004133943723114483,0.004133943723114483,0.4133943723114486,Up,slow recovery,53,post day,Friday,2015-11-20
493,1.0198,1.01975,1.01847,1.0226,1.01751,193551.0,1.01974,-0.0012454154980682372,0.0012454154980682372,0.12454154980682253,Down,slow recovery,53,post day,Monday,2015-11-23
494,1.0172,1.01847,1.01712,1.01939,1.01442,203657.0,1.01847,-0.0013255176882971146,0.0013255176882971146,0.13255176882971398,Down,slow recovery,53,post day,Tuesday,2015-11-24
495,1.0203,1.01712,1.02184,1.02606,1.01436,232860.0,1.01712,0.004640553720308378,0.004640553720308378,0.4640553720308471,Up,slow recovery,53,post day,Wednesday,2015-11-25
496,1.0234,1.02183,1.02359,1.02532,1.0214,146477.0,1.02184,0.0017125968840522178,0.0017125968840522178,0.171259688405212,Up,slow recovery,53,post day,Thursday,2015-11-26
497,1.0283,1.02358,1.02886,1.03284,1.02258,150536.0,1.02359,0.0051485458044726,0.0051485458044726,0.514854580447266,Up,slow recovery,53,post day,Friday,2015-11-27
498,1.0133,1.00954,1.01433,1.0171,1.00924,185310.0,1.00955,0.004734782824030516,0.004734782824030516,0.47347828240305034,Up,slow recovery,54,prior day,Tuesday,2015-11-17
499,1.0172,1.01432,1.01892,1.02204,1.01277,175683.0,1.01433,0.0045251545355062895,0.0045251545355062895,0.45251545355062817,Up,slow recovery,54,prior day,Wednesday,2015-11-18
500,1.0163,1.01892,1.01356,1.02017,1.01219,208702.0,1.01892,-0.0052604718721784155,0.0052604718721784155,0.5260471872178374,Down,slow recovery,54,prior day,Thursday,2015-11-19
501,1.0156,1.01357,1.01775,1.01979,1.01222,175423.0,1.01356,0.004133943723114483,0.004133943723114483,0.4133943723114486,Up,slow recovery,54,prior day,Friday,2015-11-20
502,1.0198,1.01975,1.01847,1.0226,1.01751,193551.0,1.01974,-0.0012454154980682372,0.0012454154980682372,0.12454154980682253,Down,slow recovery,54,post day,Monday,2015-11-23
503,1.0172,1.01847,1.01712,1.01939,1.01442,203657.0,1.01847,-0.0013255176882971146,0.0013255176882971146,0.13255176882971398,Down,slow recovery,54,post day,Tuesday,2015-11-24
504,1.0203,1.01712,1.02184,1.02606,1.01436,232860.0,1.01712,0.004640553720308378,0.004640553720308378,0.4640553720308471,Up,slow recovery,54,post day,Wednesday,2015-11-25
505,1.0133,1.00954,1.01433,1.0171,1.00924,185310.0,1.00955,0.004734782824030516,0.004734782824030516,0.47347828240305034,Up,slow recovery,55,prior day,Tuesday,2015-11-17
506,1.0172,1.01432,1.01892,1.02204,1.01277,175683.0,1.01433,0.0045251545355062895,0.0045251545355062895,0.45251545355062817,Up,slow recovery,55,prior day,Wednesday,2015-11-18
507,1.0163,1.01892,1.01356,1.02017,1.01219,208702.0,1.01892,-0.0052604718721784155,0.0052604718721784155,0.5260471872178374,Down,slow recovery,55,prior day,Thursday,2015-11-19
508,1.0156,1.01357,1.01775,1.01979,1.01222,175423.0,1.01356,0.004133943723114483,0.004133943723114483,0.4133943723114486,Up,slow recovery,55,prior day,Friday,2015-11-20
509,1.0198,1.01975,1.01847,1.0226,1.01751,193551.0,1.01974,-0.0012454154980682372,0.0012454154980682372,0.12454154980682253,Down,slow recovery,55,prior day,Monday,2015-11-23
510,1.0172,1.01847,1.01712,1.01939,1.01442,203657.0,1.01847,-0.0013255176882971146,0.0013255176882971146,0.13255176882971398,Down,slow recovery,55,prior day,Tuesday,2015-11-24
511,1.0203,1.01712,1.02184,1.02606,1.01436,232860.0,1.01712,0.004640553720308378,0.004640553720308378,0.4640553720308471,Up,slow recovery,55,outlier day,Wednesday,2015-11-25
512,1.0234,1.02183,1.02359,1.02532,1.0214,146477.0,1.02184,0.0017125968840522178,0.0017125968840522178,0.171259688405212,Up,slow recovery,55,post day,Thursday,2015-11-26
513,1.0283,1.02358,1.02886,1.03284,1.02258,150536.0,1.02359,0.0051485458044726,0.0051485458044726,0.514854580447266,Up,slow recovery,55,post day,Friday,2015-11-27
514,1.0172,1.01847,1.01712,1.01939,1.01442,203657.0,1.01847,-0.0013255176882971146,0.0013255176882971146,0.13255176882971398,Down,fast recovery,56,prior day,Tuesday,2015-11-24
515,1.0203,1.01712,1.02184,1.02606,1.01436,232860.0,1.01712,0.004640553720308378,0.004640553720308378,0.4640553720308471,Up,fast recovery,56,prior day,Wednesday,2015-11-25
516,1.0234,1.02183,1.02359,1.02532,1.0214,146477.0,1.02184,0.0017125968840522178,0.0017125968840522178,0.171259688405212,Up,fast recovery,56,outlier day,Thursday,2015-11-26
517,1.0283,1.02358,1.02886,1.03284,1.02258,150536.0,1.02359,0.0051485458044726,0.0051485458044726,0.514854580447266,Up,fast recovery,56,post day,Friday,2015-11-27
518,1.0297,1.03026,1.02909,1.03199,1.02581,157042.0,1.03026,-0.0011356356647835434,0.0011356356647835434,0.11356356647835852,Down,fast recovery,56,post day,Monday,2015-11-30
519,1.0278,1.02909,1.02632,1.03017,1.0253,156473.0,1.02909,-0.0026916984908998834,0.0026916984908998834,0.26916984908998964,Down,fast recovery,56,post day,Tuesday,2015-12-01
520,1.0253,1.02632,1.01862,1.03076,1.01794,193647.0,1.02632,-0.007502533322940037,0.007502533322940037,0.7502533322940041,Down,fast recovery,56,post day,Wednesday,2015-12-02
521,1.0087,1.01863,0.9938,1.02605,0.98751,343903.0,1.01862,-0.024366299503249554,0.024366299503249554,2.4366299503249533,Down,fast recovery,56,post day,Thursday,2015-12-03
522,0.998,0.9938,0.99534,1.0034,0.99108,357697.0,0.9938,0.0015496075669148579,0.0015496075669148579,0.15496075669148013,Up,fast recovery,56,post day,Friday,2015-12-04
523,1.0172,1.01847,1.01712,1.01939,1.01442,203657.0,1.01847,-0.0013255176882971146,0.0013255176882971146,0.13255176882971398,Down,fast recovery,57,prior day,Tuesday,2015-11-24
524,1.0203,1.01712,1.02184,1.02606,1.01436,232860.0,1.01712,0.004640553720308378,0.004640553720308378,0.4640553720308471,Up,fast recovery,57,prior day,Wednesday,2015-11-25
525,1.0234,1.02183,1.02359,1.02532,1.0214,146477.0,1.02184,0.0017125968840522178,0.0017125968840522178,0.171259688405212,Up,fast recovery,57,prior day,Thursday,2015-11-26
526,1.0283,1.02358,1.02886,1.03284,1.02258,150536.0,1.02359,0.0051485458044726,0.0051485458044726,0.514854580447266,Up,fast recovery,57,outlier day,Friday,2015-11-27
527,1.0297,1.03026,1.02909,1.03199,1.02581,157042.0,1.03026,-0.0011356356647835434,0.0011356356647835434,0.11356356647835852,Down,fast recovery,57,post day,Monday,2015-11-30
528,1.0278,1.02909,1.02632,1.03017,1.0253,156473.0,1.02909,-0.0026916984908998834,0.0026916984908998834,0.26916984908998964,Down,fast recovery,57,post day,Tuesday,2015-12-01
529,1.0253,1.02632,1.01862,1.03076,1.01794,193647.0,1.02632,-0.007502533322940037,0.007502533322940037,0.7502533322940041,Down,fast recovery,57,post day,Wednesday,2015-12-02
530,1.0087,1.01863,0.9938,1.02605,0.98751,343903.0,1.01862,-0.024366299503249554,0.024366299503249554,2.4366299503249533,Down,fast recovery,57,post day,Thursday,2015-12-03
531,0.998,0.9938,0.99534,1.0034,0.99108,357697.0,0.9938,0.0015496075669148579,0.0015496075669148579,0.15496075669148013,Up,fast recovery,57,post day,Friday,2015-12-04
532,1.0198,1.01975,1.01847,1.0226,1.01751,193551.0,1.01974,-0.0012454154980682372,0.0012454154980682372,0.12454154980682253,Down,slow recovery,58,prior day,Monday,2015-11-23
533,1.0172,1.01847,1.01712,1.01939,1.01442,203657.0,1.01847,-0.0013255176882971146,0.0013255176882971146,0.13255176882971398,Down,slow recovery,58,prior day,Tuesday,2015-11-24
534,1.0203,1.01712,1.02184,1.02606,1.01436,232860.0,1.01712,0.004640553720308378,0.004640553720308378,0.4640553720308471,Up,slow recovery,58,prior day,Wednesday,2015-11-25
535,1.0234,1.02183,1.02359,1.02532,1.0214,146477.0,1.02184,0.0017125968840522178,0.0017125968840522178,0.171259688405212,Up,slow recovery,58,prior day,Thursday,2015-11-26
536,1.0283,1.02358,1.02886,1.03284,1.02258,150536.0,1.02359,0.0051485458044726,0.0051485458044726,0.514854580447266,Up,slow recovery,58,prior day,Friday,2015-11-27
537,1.0297,1.03026,1.02909,1.03199,1.02581,157042.0,1.03026,-0.0011356356647835434,0.0011356356647835434,0.11356356647835852,Down,slow recovery,58,post day,Monday,2015-11-30
538,1.0278,1.02909,1.02632,1.03017,1.0253,156473.0,1.02909,-0.0026916984908998834,0.0026916984908998834,0.26916984908998964,Down,slow recovery,58,post day,Tuesday,2015-12-01
539,1.0253,1.02632,1.01862,1.03076,1.01794,193647.0,1.02632,-0.007502533322940037,0.007502533322940037,0.7502533322940041,Down,slow recovery,58,post day,Wednesday,2015-12-02
540,1.0172,1.01847,1.01712,1.01939,1.01442,203657.0,1.01847,-0.0013255176882971146,0.0013255176882971146,0.13255176882971398,Down,fast recovery,59,prior day,Tuesday,2015-11-24
541,1.0203,1.01712,1.02184,1.02606,1.01436,232860.0,1.01712,0.004640553720308378,0.004640553720308378,0.4640553720308471,Up,fast recovery,59,prior day,Wednesday,2015-11-25
542,1.0234,1.02183,1.02359,1.02532,1.0214,146477.0,1.02184,0.0017125968840522178,0.0017125968840522178,0.171259688405212,Up,fast recovery,59,prior day,Thursday,2015-11-26
543,1.0283,1.02358,1.02886,1.03284,1.02258,150536.0,1.02359,0.0051485458044726,0.0051485458044726,0.514854580447266,Up,fast recovery,59,prior day,Friday,2015-11-27
544,1.0297,1.03026,1.02909,1.03199,1.02581,157042.0,1.03026,-0.0011356356647835434,0.0011356356647835434,0.11356356647835852,Down,fast recovery,59,outlier day,Monday,2015-11-30
545,1.0278,1.02909,1.02632,1.03017,1.0253,156473.0,1.02909,-0.0026916984908998834,0.0026916984908998834,0.26916984908998964,Down,fast recovery,59,post day,Tuesday,2015-12-01
546,1.0253,1.02632,1.01862,1.03076,1.01794,193647.0,1.02632,-0.007502533322940037,0.007502533322940037,0.7502533322940041,Down,fast recovery,59,post day,Wednesday,2015-12-02
547,1.0087,1.01863,0.9938,1.02605,0.98751,343903.0,1.01862,-0.024366299503249554,0.024366299503249554,2.4366299503249533,Down,fast recovery,59,post day,Thursday,2015-12-03
548,1.0172,1.01847,1.01712,1.01939,1.01442,203657.0,1.01847,-0.0013255176882971146,0.0013255176882971146,0.13255176882971398,Down,fast recovery,60,prior day,Tuesday,2015-11-24
549,1.0203,1.01712,1.02184,1.02606,1.01436,232860.0,1.01712,0.004640553720308378,0.004640553720308378,0.4640553720308471,Up,fast recovery,60,prior day,Wednesday,2015-11-25
550,1.0234,1.02183,1.02359,1.02532,1.0214,146477.0,1.02184,0.0017125968840522178,0.0017125968840522178,0.171259688405212,Up,fast recovery,60,prior day,Thursday,2015-11-26
